Chrom.1,
UV,
ml,mAU
317.368927,1.947646
317.395538,1.945374
317.422211,1.941601
317.448822,1.938104
317.475494,1.936834
317.502106,1.935256
317.528778,1.932129
317.555389,1.928009
317.582062,1.925903
317.608673,1.922567
317.635345,1.918932
317.662018,1.916331
317.688629,1.912536
317.715302,1.908667
317.741913,1.905427
317.768585,1.902908
317.795197,1.901299
317.821869,1.899809
317.84848,1.897986
317.875153,1.895607
317.901825,1.893593
317.928436,1.891596
317.955109,1.888189
317.98172,1.883445
318.008392,1.880995
318.035004,1.876492
318.061676,1.871694
318.088287,1.868043
318.11496,1.865278
318.141571,1.861948
318.168243,1.859282
318.194916,1.858715
318.221527,1.856309
318.248199,1.853254
318.274811,1.851939
318.301483,1.851117
318.328094,1.850236
318.354767,1.848175
318.381378,1.845725
318.408051,1.844355
318.434662,1.841385
318.461334,1.839243
318.488007,1.836081
318.514618,1.829333
318.54129,1.825006
318.567902,1.823855
318.594574,1.82224
318.621185,1.819072
318.647858,1.816943
318.674469,1.817282
318.701141,1.817967
318.727753,1.814288
318.754425,1.809282
318.781097,1.805372
318.807709,1.803169
318.834381,1.800426
318.860992,1.798115
318.887665,1.797984
318.914276,1.797215
318.940948,1.795513
318.96756,1.793318
318.994232,1.791919
319.020905,1.789622
319.047516,1.78775
319.074188,1.785011
319.1008,1.783343
319.127472,1.782856
319.154083,1.781607
319.180756,1.779914
319.207367,1.777132
319.234039,1.772863
319.260651,1.770313
319.287323,1.769517
319.313995,1.76779
319.340607,1.764097
319.367279,1.76079
319.39389,1.759915
319.420563,1.761252
319.447174,1.760541
319.473846,1.760559
319.500458,1.760317
319.52713,1.759094
319.553741,1.757735
319.580414,1.755484
319.607086,1.752767
319.633698,1.750122
319.66037,1.748266
319.686981,1.747708
319.713654,1.749131
319.740265,1.748818
319.766937,1.746578
319.793549,1.745039
319.820221,1.744967
319.846832,1.741167
319.873505,1.736998
319.900177,1.734133
319.926788,1.733316
319.953461,1.732317
319.980072,1.730151
320.006744,1.72977
320.033356,1.728203
320.060028,1.7264
320.086639,1.726252
320.113312,1.725839
320.139984,1.724708
320.166595,1.724868
320.193268,1.725494
320.219879,1.726325
320.246552,1.724271
320.273163,1.720682
320.299835,1.719137
320.326447,1.719365
320.353119,1.720372
320.37973,1.719331
320.406403,1.719089
320.433075,1.720554
320.459686,1.724176
320.486359,1.72386
320.51297,1.723145
320.539642,1.722684
320.566254,1.722866
320.592926,1.722248
320.619537,1.720137
320.64621,1.718758
320.672821,1.718338
320.699493,1.719345
320.726166,1.719517
320.752777,1.71737
320.779449,1.718094
320.806061,1.716923
320.832733,1.715986
320.859344,1.714954
320.886017,1.715679
320.912628,1.715296
320.939301,1.713214
320.965912,1.71218
320.992584,1.711309
321.019257,1.710187
321.045868,1.709355
321.07254,1.709005
321.099152,1.708551
321.125824,1.709015
321.152435,1.708965
321.179108,1.708865
321.205719,1.708341
321.232391,1.708075
321.259064,1.709413
321.285675,1.710623
321.312347,1.709732
321.338959,1.708938
321.365631,1.707798
321.392242,1.707627
321.418915,1.705656
321.445526,1.702786
321.472198,1.701629
321.49881,1.701571
321.525482,1.702
321.552155,1.701603
321.578766,1.700833
321.605438,1.703139
321.63205,1.706376
321.658722,1.709679
321.685333,1.711663
321.712006,1.715739
321.738617,1.718565
321.765289,1.719118
321.791901,1.717369
321.818573,1.71457
321.845245,1.712839
321.871857,1.709873
321.898529,1.709728
321.92514,1.710488
321.951813,1.710898
321.978424,1.713166
322.005096,1.714596
322.031708,1.715065
322.05838,1.715002
322.084991,1.715391
322.111664,1.714104
322.138336,1.714559
322.164948,1.714777
322.19162,1.714145
322.218231,1.714572
322.244904,1.715343
322.271515,1.715295
322.298187,1.717158
322.324799,1.719693
322.351471,1.720296
322.378143,1.721775
322.404755,1.720718
322.431427,1.720019
322.458038,1.717741
322.484711,1.715191
322.511322,1.715672
322.537994,1.715106
322.564606,1.715333
322.591278,1.716646
322.617889,1.717072
322.644562,1.720075
322.671234,1.720458
322.697845,1.720243
322.724518,1.719938
322.751129,1.721317
322.777802,1.721928
322.804413,1.719859
322.831085,1.718294
322.857697,1.720146
322.884369,1.720522
322.91098,1.719389
322.937653,1.720271
322.964325,1.721235
322.990936,1.721012
323.017609,1.72075
323.04422,1.721192
323.070892,1.722855
323.097504,1.722737
323.124176,1.720855
323.150787,1.721194
323.17746,1.719262
323.204071,1.718168
323.230743,1.716815
323.257416,1.717254
323.284027,1.719308
323.310699,1.721876
323.337311,1.725119
323.363983,1.724699
323.390594,1.723948
323.417267,1.725472
323.443878,1.724631
323.470551,1.722417
323.497223,1.719555
323.523834,1.719422
323.550507,1.720745
323.577118,1.721633
323.60379,1.722212
323.630402,1.72443
323.657074,1.725972
323.683685,1.727792
323.710358,1.728781
323.736969,1.730621
323.763641,1.732103
323.790314,1.732009
323.816925,1.733814
323.843597,1.736012
323.870209,1.738462
323.896881,1.739338
323.923492,1.739294
323.950165,1.737836
323.976776,1.736915
324.003448,1.736715
324.03006,1.737467
324.056732,1.737131
324.083405,1.73872
324.110016,1.740736
324.136688,1.743148
324.1633,1.743528
324.189972,1.745236
324.216583,1.749092
324.243256,1.748847
324.269867,1.748251
324.296539,1.748084
324.323151,1.74827
324.349823,1.750836
324.376495,1.751661
324.403107,1.754771
324.429779,1.758817
324.45639,1.761203
324.483063,1.763663
324.509674,1.766783
324.536346,1.768195
324.562958,1.769075
324.58963,1.76993
324.616302,1.770938
324.642914,1.773809
324.669586,1.776046
324.696198,1.779022
324.72287,1.779935
324.749481,1.782088
324.776154,1.785786
324.802765,1.788595
324.829437,1.789124
324.856049,1.789824
324.882721,1.79096
324.909393,1.791309
324.936005,1.791659
324.962677,1.794155
324.989288,1.797567
325.015961,1.80044
325.042572,1.800651
325.069244,1.805797
325.095856,1.81131
325.122528,1.815441
325.149139,1.816258
325.175812,1.816734
325.202484,1.82197
325.229095,1.827001
325.255768,1.828936
325.282379,1.832328
325.309052,1.835696
325.335663,1.838627
325.362335,1.840931
325.388947,1.844422
325.415619,1.846521
325.44223,1.848579
325.468903,1.852898
325.495575,1.857575
325.522186,1.861628
325.548859,1.864588
325.57547,1.867055
325.602142,1.871733
325.628754,1.874196
325.655426,1.876113
325.682037,1.880354
325.70871,1.884283
325.735321,1.888141
325.761993,1.890617
325.788666,1.895575
325.815277,1.89987
325.841949,1.902413
325.868561,1.905466
325.895233,1.910031
325.921844,1.91628
325.948517,1.919482
325.975128,1.923289
326.001801,1.929067
326.028473,1.93242
326.055084,1.93608
326.081757,1.939961
326.108368,1.94674
326.13504,1.954497
326.161652,1.957886
326.188324,1.963592
326.214935,1.971972
326.241608,1.98007
326.268219,1.984556
326.294891,1.989568
326.321564,1.998763
326.348175,2.004747
326.374847,2.008959
326.401459,2.013049
326.428131,2.017889
326.454742,2.024637
326.481415,2.028661
326.508026,2.033883
326.534698,2.04306
326.56131,2.049898
326.587982,2.055767
326.614655,2.0616
326.641266,2.07068
326.667938,2.079772
326.69455,2.084728
326.721222,2.090867
326.747833,2.098603
326.774506,2.109291
326.801117,2.116871
326.827789,2.121148
326.854401,2.124852
326.881073,2.131002
326.907745,2.137622
326.934357,2.143893
326.961029,2.153805
326.98764,2.165768
327.014313,2.178443
327.040924,2.189711
327.067596,2.198678
327.094208,2.20774
327.12088,2.215961
327.147552,2.223821
327.174164,2.232409
327.200836,2.238163
327.227448,2.246635
327.25412,2.256906
327.280731,2.266762
327.307404,2.272858
327.334015,2.28097
327.360687,2.291905
327.387299,2.302675
327.413971,2.315658
327.440643,2.325827
327.467255,2.338391
327.493927,2.34738
327.520538,2.354443
327.547211,2.361884
327.573822,2.369252
327.600494,2.379747
327.627106,2.386861
327.653778,2.396311
327.680389,2.407027
327.707062,2.419413
327.733734,2.430908
327.760345,2.439626
327.787018,2.451363
327.813629,2.465674
327.840302,2.476771
327.866913,2.488023
327.893585,2.503579
327.920197,2.515501
327.946869,2.526594
327.97348,2.538436
328.000153,2.552013
328.026825,2.565157
328.053436,2.57877
328.080109,2.596649
328.10672,2.61171
328.133392,2.626946
328.160004,2.641681
328.186676,2.657702
328.213287,2.669383
328.23996,2.680468
328.266632,2.691374
328.293243,2.706004
328.319916,2.722604
328.346527,2.735604
328.373199,2.752639
328.399811,2.769771
328.426483,2.7865
328.453094,2.800661
328.479767,2.812004
328.506378,2.824011
328.533051,2.838353
328.559723,2.850855
328.586334,2.867522
328.613007,2.884006
328.639618,2.899787
328.66629,2.918771
328.692902,2.935373
328.719574,2.949921
328.746185,2.965052
328.772858,2.979593
328.799469,2.995178
328.826141,3.010641
328.852814,3.028152
328.879425,3.046575
328.906097,3.062537
328.932709,3.078796
328.959381,3.096694
328.985992,3.113663
329.012665,3.130544
329.039276,3.14816
329.065948,3.164679
329.09256,3.179569
329.119232,3.195811
329.145905,3.21553
329.172516,3.23547
329.199188,3.252912
329.2258,3.27137
329.252472,3.290382
329.279083,3.311983
329.305756,3.331436
329.332367,3.351267
329.359039,3.370216
329.385712,3.392035
329.412323,3.412913
329.438995,3.431268
329.465607,3.450749
329.492279,3.469629
329.51889,3.491062
329.545563,3.509598
329.572174,3.530358
329.598846,3.553139
329.625458,3.577314
329.65213,3.600778
329.678802,3.622702
329.705414,3.64296
329.732086,3.666017
329.758698,3.68663
329.78537,3.710413
329.811981,3.732847
329.838654,3.756699
329.865265,3.78269
329.891937,3.806394
329.918549,3.831384
329.945221,3.852041
329.971893,3.874439
329.998505,3.897907
330.025177,3.921641
330.051788,3.943851
330.078461,3.967034
330.105072,3.991853
330.131744,4.014351
330.158356,4.039501
330.185028,4.066911
330.211639,4.092842
330.238312,4.116742
330.264984,4.1412
330.291595,4.169197
330.318268,4.196054
330.344879,4.219516
330.371552,4.245749
330.398163,4.271063
330.424835,4.296423
330.451447,4.319911
330.478119,4.34585
330.504791,4.372296
330.531403,4.396766
330.558075,4.425318
330.584686,4.454355
330.611359,4.481965
330.63797,4.509137
330.664642,4.538009
330.691254,4.565086
330.717926,4.593238
330.744537,4.623356
330.77121,4.654169
330.797882,4.681911
330.824493,4.70841
330.851166,4.737931
330.877777,4.769424
330.904449,4.796249
330.931061,4.822718
330.957733,4.853713
330.984344,4.886658
331.011017,4.915696
331.037628,4.943125
331.064301,4.97283
331.090973,5.003868
331.117584,5.035738
331.144257,5.067102
331.170868,5.09568
331.19754,5.126584
331.224152,5.156487
331.250824,5.18831
331.277435,5.218705
331.304108,5.248936
331.330719,5.281511
331.357391,5.317194
331.384064,5.347202
331.410675,5.377697
331.437347,5.408472
331.463959,5.439919
331.490631,5.472061
331.517242,5.502824
331.543915,5.536457
331.570526,5.567434
331.597198,5.601243
331.623871,5.634804
331.650482,5.66825
331.677155,5.701331
331.703766,5.733573
331.730438,5.766375
331.75705,5.800234
331.783722,5.833679
331.810333,5.863993
331.837006,5.898127
331.863617,5.932163
331.890289,5.96672
331.916962,6.001544
331.943573,6.03586
331.970245,6.071604
331.996857,6.107041
332.023529,6.142411
332.05014,6.176968
332.076813,6.213829
332.103424,6.248784
332.130096,6.28525
332.156708,6.320597
332.18338,6.356976
332.210052,6.392798
332.236664,6.429225
332.263336,6.46146
332.289948,6.497392
332.31662,6.530698
332.343231,6.564486
332.369904,6.597398
332.396515,6.633777
332.423187,6.668476
332.449799,6.702105
332.476471,6.743035
332.503143,6.779069
332.529755,6.81419
332.556427,6.848326
332.583038,6.885637
332.609711,6.92356
332.636322,6.960999
332.662994,6.996587
332.689606,7.035849
332.716278,7.07216
332.74295,7.108228
332.769562,7.145965
332.796234,7.1789
332.822845,7.212203
332.849518,7.247995
332.876129,7.286966
332.902802,7.325208
332.929413,7.364203
332.956085,7.405303
332.982697,7.445922
333.009369,7.48317
333.036041,7.519973
333.062653,7.56005
333.089325,7.597422
333.115936,7.632574
333.142609,7.669041
333.16922,7.705742
333.195892,7.742593
333.222504,7.779686
333.249176,7.818777
333.275787,7.855299
333.30246,7.895198
333.329132,7.929167
333.355743,7.967277
333.382416,8.004745
333.409027,8.038755
333.435699,8.074205
333.462311,8.112359
333.488983,8.152906
333.515594,8.191279
333.542267,8.226874
333.568878,8.266541
333.595551,8.307679
333.622223,8.343846
333.648834,8.380116
333.675507,8.420212
333.702118,8.455392
333.72879,8.495672
333.755402,8.529199
333.782074,8.565477
333.808685,8.60312
333.835358,8.639463
333.861969,8.678776
333.888641,8.713987
333.915314,8.751846
333.941925,8.788679
333.968597,8.825184
333.995209,8.862617
334.021881,8.897079
334.048492,8.93329
334.075165,8.97236
334.101776,9.011458
334.128448,9.051049
334.155121,9.088029
334.181732,9.125124
334.208405,9.163457
334.235016,9.198073
334.261688,9.23332
334.2883,9.267707
334.314972,9.303511
334.341583,9.340276
334.368256,9.373858
334.394867,9.412048
334.421539,9.448854
334.448212,9.485032
334.474823,9.518972
334.501495,9.555506
334.528107,9.591146
334.554779,9.62429
334.58139,9.658308
334.608063,9.68964
334.634674,9.728538
334.661346,9.763162
334.687958,9.797059
334.71463,9.833212
334.741302,9.870836
334.767914,9.906317
334.794586,9.942214
334.821198,9.976103
334.84787,10.011386
334.874481,10.046335
334.901154,10.077347
334.927765,10.111477
334.954437,10.148619
334.981049,10.181648
335.007721,10.21548
335.034393,10.251359
335.061005,10.284146
335.087677,10.320817
335.114288,10.351587
335.140961,10.3821
335.167572,10.416645
335.194244,10.447796
335.220856,10.48382
335.247528,10.51634
335.2742,10.550756
335.300812,10.582015
335.327484,10.615704
335.354095,10.646589
335.380768,10.674969
335.407379,10.707078
335.434052,10.737216
335.460663,10.768753
335.487335,10.799709
335.513947,10.83177
335.540619,10.864097
335.567291,10.89783
335.593903,10.928477
335.620575,10.959105
335.647186,10.992702
335.673859,11.023825
335.70047,11.050748
335.727142,11.080304
335.753754,11.110979
335.780426,11.142839
335.807037,11.171845
335.83371,11.200569
335.860382,11.230383
335.886993,11.25812
335.913666,11.284149
335.940277,11.309332
335.966949,11.336377
335.993561,11.362242
336.020233,11.389703
336.046844,11.418208
336.073517,11.448771
336.100128,11.476981
336.126801,11.504869
336.153473,11.535866
336.180084,11.564983
336.206757,11.592329
336.233368,11.619044
336.26004,11.646571
336.286652,11.676145
336.313324,11.703503
336.339935,11.729289
336.366608,11.756192
336.39328,11.782848
336.419891,11.808545
336.446564,11.830901
336.473175,11.852488
336.499847,11.8761
336.526459,11.899026
336.553131,11.920568
336.579742,11.944496
336.606415,11.970165
336.633026,11.997205
336.659698,12.020263
336.686371,12.040609
336.712982,12.063374
336.739655,12.086083
336.766266,12.109679
336.792938,12.134054
336.81955,12.155621
336.846222,12.180654
336.872833,12.206716
336.899506,12.229414
336.926117,12.25211
336.952789,12.271607
336.979462,12.2959
337.006073,12.317554
337.032745,12.338589
337.059357,12.357868
337.086029,12.376147
337.11264,12.396548
337.139313,12.413809
337.165924,12.433935
337.192596,12.453669
337.219208,12.473891
337.24588,12.49321
337.272552,12.514675
337.299164,12.536385
337.325836,12.554697
337.352448,12.572994
337.37912,12.593998
337.405731,12.613764
337.432404,12.63219
337.459015,12.648867
337.485687,12.667978
337.51236,12.68714
337.538971,12.704892
337.565643,12.724218
337.592255,12.73979
337.618927,12.757767
337.645538,12.773695
337.672211,12.790185
337.698822,12.805473
337.725494,12.82084
337.752106,12.83704
337.778778,12.855956
337.80545,12.873237
337.832062,12.890528
337.858734,12.904733
337.885345,12.921723
337.912018,12.941585
337.938629,12.957951
337.965302,12.972777
337.991913,12.985258
338.018585,12.999719
338.045197,13.015074
338.071869,13.029066
338.098541,13.040936
338.125153,13.057001
338.151825,13.071298
338.178436,13.083942
338.205109,13.098992
338.23172,13.108478
338.258392,13.119877
338.285004,13.129666
338.311676,13.139479
338.338287,13.152123
338.36496,13.164856
338.391632,13.179192
338.418243,13.193715
338.444916,13.206964
338.471527,13.221105
338.498199,13.234242
338.524811,13.24332
338.551483,13.256201
338.578094,13.263785
338.604767,13.271861
338.631439,13.284528
338.658051,13.289363
338.684723,13.301224
338.711334,13.309585
338.738007,13.316715
338.764618,13.330193
338.79129,13.339237
338.817902,13.350348
338.844574,13.360761
338.871185,13.369103
338.897858,13.381328
338.92453,13.389821
338.951141,13.399842
338.977814,13.407902
339.004425,13.411333
339.031097,13.417194
339.057709,13.424324
339.084381,13.431734
339.110992,13.43805
339.137665,13.447578
339.164276,13.458868
339.190948,13.469063
339.217621,13.480213
339.244232,13.487663
339.270905,13.494493
339.297516,13.499697
339.324188,13.505547
339.3508,13.509955
339.377472,13.514788
339.404083,13.517681
339.430756,13.522353
339.457367,13.528692
339.484039,13.532144
339.510712,13.539891
339.537323,13.544679
339.563995,13.55037
339.590607,13.555925
339.617279,13.561623
339.64389,13.567285
339.670563,13.573593
339.697174,13.576252
339.723846,13.580858
339.750519,13.587672
339.77713,13.590065
339.803802,13.591079
339.830414,13.59188
339.857086,13.59493
339.883698,13.595138
339.91037,13.597867
339.936981,13.601849
339.963654,13.6076
339.990265,13.60916
340.016937,13.613194
340.04361,13.615159
340.070221,13.621523
340.096893,13.625013
340.123505,13.626484
340.150177,13.631758
340.176788,13.632192
340.203461,13.636108
340.230072,13.637404
340.256744,13.638182
340.283356,13.642974
340.310028,13.643682
340.3367,13.64468
340.363312,13.647019
340.389984,13.64852
340.416595,13.648293
340.443268,13.646034
340.469879,13.646863
340.496552,13.648081
340.523163,13.644967
340.549835,13.643505
340.576447,13.641342
340.603119,13.641479
340.629791,13.640095
340.656403,13.643009
340.683075,13.643883
340.709686,13.645922
340.736359,13.645612
340.76297,13.646846
340.789642,13.641946
340.816254,13.639314
340.842926,13.635864
340.869598,13.638453
340.89621,13.636221
340.922882,13.635885
340.949493,13.635951
340.976166,13.637103
341.002777,13.637234
341.029449,13.63185
341.056061,13.629855
341.082733,13.628647
341.109344,13.626769
341.136017,13.624457
341.162689,13.622574
341.189301,13.618329
341.215973,13.615788
341.242584,13.610949
341.269257,13.609038
341.295868,13.604065
341.32254,13.595853
341.349152,13.592196
341.375824,13.587729
341.402435,13.585038
341.429108,13.584763
341.45578,13.583103
341.482391,13.5814
341.509064,13.578431
341.535675,13.577485
341.562347,13.574697
341.588959,13.568834
341.615631,13.562588
341.642242,13.558279
341.668915,13.555474
341.695526,13.55218
341.722198,13.547035
341.748871,13.541277
341.775482,13.539674
341.802155,13.533741
341.828766,13.527763
341.855438,13.521513
341.88205,13.517451
341.908722,13.511847
341.935333,13.502274
341.962006,13.496104
341.988678,13.489491
342.015289,13.48486
342.041962,13.478695
342.068573,13.475237
342.095245,13.472292
342.121857,13.465053
342.148529,13.459475
342.17514,13.450621
342.201813,13.444715
342.228424,13.438689
342.255096,13.432329
342.281769,13.427972
342.30838,13.424287
342.335052,13.41758
342.361664,13.411686
342.388336,13.403531
342.414948,13.394445
342.44162,13.38676
342.468231,13.377129
342.494904,13.367743
342.521515,13.359161
342.548187,13.353021
342.57486,13.347859
342.601471,13.338575
342.628143,13.330679
342.654755,13.323912
342.681427,13.314745
342.708038,13.304469
342.734711,13.294056
342.761322,13.283441
342.787994,13.272894
342.814606,13.266377
342.841278,13.259666
342.86795,13.250355
342.894562,13.240177
342.921234,13.233162
342.947845,13.221397
342.974518,13.208798
343.001129,13.196778
343.027802,13.184501
343.054413,13.176393
343.081085,13.162913
343.107697,13.153585
343.134369,13.147551
343.161041,13.138479
343.187653,13.127988
343.214325,13.114126
343.240936,13.104166
343.267609,13.092523
343.29422,13.078648
343.320892,13.066946
343.347504,13.056343
343.374176,13.044684
343.400848,13.033425
343.42746,13.023759
343.454132,13.01298
343.480743,13.000119
343.507416,12.988118
343.534027,12.976048
343.560699,12.964261
343.587311,12.948889
343.613983,12.935356
343.640594,12.924298
343.667267,12.913172
343.693939,12.900538
343.720551,12.885341
343.747223,12.869949
343.773834,12.857182
343.800507,12.846336
343.827118,12.830052
343.85379,12.814506
343.880402,12.801113
343.907074,12.788822
343.933685,12.772947
343.960358,12.756897
343.98703,12.743176
344.013641,12.729184
344.040314,12.717516
344.066925,12.705654
344.093597,12.692606
344.120209,12.680496
344.146881,12.667492
344.173492,12.6532
344.200165,12.637649
344.226776,12.621138
344.253448,12.608134
344.280121,12.593244
344.306732,12.577379
344.333405,12.563485
344.360016,12.546259
344.386688,12.531484
344.4133,12.514879
344.439972,12.496891
344.466583,12.480396
344.493256,12.466803
344.519928,12.450294
344.546539,12.431155
344.573212,12.411878
344.599823,12.39453
344.626495,12.380616
344.653107,12.363003
344.679779,12.345633
344.70639,12.330842
344.733063,12.314429
344.759674,12.300487
344.786346,12.280085
344.813019,12.259274
344.83963,12.242774
344.866302,12.225834
344.892914,12.208007
344.919586,12.186193
344.946198,12.166577
344.97287,12.150684
344.999481,12.130644
345.026154,12.110689
345.052765,12.090186
345.079437,12.074041
345.10611,12.055754
345.132721,12.037129
345.159393,12.021539
345.186005,12.006598
345.212677,11.98764
345.239288,11.968576
345.265961,11.948034
345.292572,11.928894
345.319244,11.907643
345.345856,11.889194
345.372528,11.870396
345.3992,11.848725
345.425812,11.827787
345.452484,11.810429
345.479095,11.789309
345.505768,11.768895
345.532379,11.747448
345.559052,11.726749
345.585663,11.707575
345.612335,11.68731
345.639008,11.66476
345.665619,11.64474
345.692291,11.622469
345.718903,11.604298
345.745575,11.58397
345.772186,11.560049
345.798859,11.538559
345.82547,11.51216
345.852142,11.490526
345.878754,11.468442
345.905426,11.444837
345.932098,11.424133
345.95871,11.40324
345.985382,11.38366
346.011993,11.36131
346.038666,11.336348
346.065277,11.313189
346.091949,11.28933
346.118561,11.265988
346.145233,11.243439
346.171844,11.220037
346.198517,11.200487
346.225189,11.179376
346.251801,11.154831
346.278473,11.131994
346.305084,11.109609
346.331757,11.084602
346.358368,11.060221
346.38504,11.037181
346.411652,11.013291
346.438324,10.99114
346.464935,10.965644
346.491608,10.942767
346.51828,10.919181
346.544891,10.891761
346.571564,10.867692
346.598175,10.842788
346.624847,10.818321
346.651459,10.792277
346.678131,10.765368
346.704742,10.74365
346.731415,10.71801
346.758087,10.690809
346.784698,10.667773
346.811371,10.644005
346.837982,10.619651
346.864655,10.593263
346.891266,10.567719
346.917938,10.544029
346.94455,10.519401
346.971222,10.491444
346.997833,10.467416
347.024506,10.445167
347.051178,10.419837
347.077789,10.395184
347.104462,10.367724
347.131073,10.343307
347.157745,10.316751
347.184357,10.28806
347.211029,10.261449
347.23764,10.23291
347.264313,10.207909
347.290924,10.182854
347.317596,10.157847
347.344269,10.131194
347.37088,10.105422
347.397552,10.081803
347.424164,10.056846
347.450836,10.029354
347.477448,10.000576
347.50412,9.973228
347.530731,9.944837
347.557404,9.91645
347.584015,9.889944
347.610687,9.86337
347.63736,9.836859
347.663971,9.811855
347.690643,9.786888
347.717255,9.759762
347.743927,9.731096
347.770538,9.701907
347.797211,9.673614
347.823822,9.646284
347.850494,9.616366
347.877167,9.588536
347.903778,9.562172
347.93045,9.536656
347.957062,9.507889
347.983734,9.479778
348.010345,9.451451
348.037018,9.422355
348.063629,9.396447
348.090302,9.36701
348.116913,9.339194
348.143585,9.311163
348.170258,9.28314
348.196869,9.257182
348.223541,9.226711
348.250153,9.199083
348.276825,9.17126
348.303436,9.143514
348.330109,9.11748
348.35672,9.089533
348.383392,9.062486
348.410004,9.036649
348.436676,9.008974
348.463348,8.97864
348.48996,8.947474
348.516632,8.917802
348.543243,8.887347
348.569916,8.855684
348.596527,8.825108
348.623199,8.797548
348.649811,8.770668
348.676483,8.742214
348.703094,8.714576
348.729767,8.686206
348.756439,8.657598
348.783051,8.629961
348.809723,8.603277
348.836334,8.574772
348.863007,8.54579
348.889618,8.516353
348.91629,8.48675
348.942902,8.457569
348.969574,8.428309
348.996246,8.396962
349.022858,8.369452
349.04953,8.343281
349.076141,8.315075
349.102814,8.285332
349.129425,8.254316
349.156097,8.225863
349.182709,8.196967
349.209381,8.166578
349.235992,8.13821
349.262665,8.109739
349.289337,8.082275
349.315948,8.054852
349.342621,8.027294
349.369232,7.999904
349.395905,7.971529
349.422516,7.944439
349.449188,7.917081
349.4758,7.88641
349.502472,7.856281
349.529083,7.828882
349.555756,7.799169
349.582428,7.770567
349.609039,7.740073
349.635712,7.712276
349.662323,7.684034
349.688995,7.65322
349.715607,7.622756
349.742279,7.59436
349.76889,7.566004
349.795563,7.537452
349.822174,7.510668
349.848846,7.484924
349.875519,7.457854
349.90213,7.431077
349.928802,7.400619
349.955414,7.36999
349.982086,7.340163
350.008698,7.31033
350.03537,7.283054
350.061981,7.255611
350.088654,7.228793
350.115326,7.20508
350.141937,7.179858
350.16861,7.15079
350.195221,7.120593
350.221893,7.091066
350.248505,7.062385
350.275177,7.032735
350.301788,7.003526
350.328461,6.975417
350.355072,6.94725
350.381744,6.919568
350.408417,6.891788
350.435028,6.863622
350.4617,6.837356
350.488312,6.809432
350.514984,6.782925
350.541595,6.756857
350.568268,6.728299
350.594879,6.699712
350.621552,6.672348
350.648163,6.645964
350.674835,6.619952
350.701508,6.59235
350.728119,6.565446
350.754791,6.540008
350.781403,6.513602
350.808075,6.485861
350.834686,6.456663
350.861359,6.429469
350.88797,6.404494
350.914642,6.376876
350.941254,6.349555
350.967926,6.32304
350.994598,6.297071
351.02121,6.270627
351.047882,6.243571
351.074493,6.215288
351.101166,6.188912
351.127777,6.160196
351.154449,6.134433
351.181061,6.108873
351.207733,6.08252
351.234344,6.057446
351.261017,6.032429
351.287689,6.008536
351.314301,5.983819
351.340973,5.95531
351.367584,5.926377
351.394257,5.898108
351.420868,5.871212
351.44754,5.844353
351.474152,5.818788
351.500824,5.79367
351.527496,5.768674
351.554108,5.744999
351.58078,5.720456
351.607391,5.694774
351.634064,5.668921
351.660675,5.645002
351.687347,5.623353
351.713959,5.599407
351.740631,5.575707
351.767242,5.550641
351.793915,5.526976
351.820587,5.504133
351.847198,5.477378
351.873871,5.452333
351.900482,5.427022
351.927155,5.401462
351.953766,5.375396
351.980438,5.349688
352.00705,5.322428
352.033722,5.296161
352.060333,5.270914
352.087006,5.245505
352.113678,5.221146
352.140289,5.197266
352.166962,5.174242
352.193573,5.151865
352.220245,5.131629
352.246857,5.110709
352.273529,5.088161
352.30014,5.066109
352.326813,5.04537
352.353424,5.023375
352.380096,4.999495
352.406769,4.976178
352.43338,4.954826
352.460052,4.931697
352.486664,4.907917
352.513336,4.884727
352.539948,4.863461
352.56662,4.84018
352.593231,4.815779
352.619904,4.79394
352.646576,4.772371
352.673187,4.747006
352.69986,4.724012
352.726471,4.701295
352.753143,4.677861
352.779755,4.654969
352.806427,4.632869
352.833038,4.612088
352.859711,4.591079
352.886322,4.571814
352.912994,4.552627
352.939667,4.533814
352.966278,4.510685
352.99295,4.486698
353.019562,4.461586
353.046234,4.439193
353.072845,4.416195
353.099518,4.395615
353.126129,4.377649
353.152802,4.357311
353.179413,4.339068
353.206085,4.318978
353.232758,4.298174
353.259369,4.279531
353.286041,4.259011
353.312653,4.237813
353.339325,4.217992
353.365936,4.199076
353.392609,4.181219
353.41922,4.160419
353.445892,4.140528
353.472504,4.121887
353.499176,4.103074
353.525848,4.08238
353.55246,4.061562
353.579132,4.042446
353.605743,4.022601
353.632416,4.002407
353.659027,3.984509
353.685699,3.96789
353.712311,3.950442
353.738983,3.931668
353.765656,3.911642
353.792267,3.895964
353.818939,3.8779
353.845551,3.857012
353.872223,3.837724
353.898834,3.819046
353.925507,3.803306
353.952118,3.787512
353.97879,3.771075
354.005402,3.752859
354.032074,3.733767
354.058746,3.716831
354.085358,3.699215
354.11203,3.679077
354.138641,3.661309
354.165314,3.643863
354.191925,3.626979
354.218597,3.608654
354.245209,3.589313
354.271881,3.572661
354.298492,3.557036
354.325165,3.539782
354.351837,3.525931
354.378448,3.510416
354.405121,3.493819
354.431732,3.477805
354.458405,3.460692
354.485016,3.444589
354.511688,3.427267
354.5383,3.410635
354.564972,3.395629
354.591583,3.379593
